ligandsfile targetlist
D01052.mol2 1F9Y
D01053.mol2 1F9Y
D01054.mol2 1F9Y
D01055.mol2 1F9Y
D01056.mol2 1F9Y
D01057.mol2 1F9Y
D01058.mol2 1F9Y
D01059.mol2 1F9Y
D01061.mol2 1F9Y
D01062.mol2 1F9Y
D01064.mol2 1F9Y
D01065.mol2 1F9Y
D01067.mol2 1F9Y
D01068.mol2 1F9Y
D01069.mol2 1F9Y
D01070.mol2 1F9Y
D01071.mol2 1F9Y
D01072.mol2 1F9Y
D01073.mol2 1F9Y
D01074.mol2 1F9Y
D01075.mol2 1F9Y
D01076.mol2 1F9Y
D01077.mol2 1F9Y
D01078.mol2 1F9Y
D01079.mol2 1F9Y
D01080.mol2 1F9Y
D01081.mol2 1F9Y
D01082.mol2 1F9Y
D01084.mol2 1F9Y
D01085.mol2 1F9Y
D01086.mol2 1F9Y
D01087.mol2 1F9Y
D01090.mol2 1F9Y
D01091.mol2 1F9Y
D01092.mol2 1F9Y
D01093.mol2 1F9Y
D01094.mol2 1F9Y
D01095.mol2 1F9Y
D01096.mol2 1F9Y
D01097.mol2 1F9Y
D01098.mol2 1F9Y
D01099.mol2 1F9Y
D01100.mol2 1F9Y
D01101.mol2 1F9Y
D01102.mol2 1F9Y
D01103.mol2 1F9Y
D01104.mol2 1F9Y
D01105.mol2 1F9Y
D01106.mol2 1F9Y
D01107.mol2 1F9Y
D01108.mol2 1F9Y
D01109.mol2 1F9Y
D01110.mol2 1F9Y
D01111.mol2 1F9Y
D01112.mol2 1F9Y
D01113.mol2 1F9Y
D01114.mol2 1F9Y
D01115.mol2 1F9Y
D01116.mol2 1F9Y
D01117.mol2 1F9Y
D01118.mol2 1F9Y
D01119.mol2 1F9Y
D01120.mol2 1F9Y
D01121.mol2 1F9Y
D01122.mol2 1F9Y
D01123.mol2 1F9Y
D01124.mol2 1F9Y
D01125.mol2 1F9Y
D01126.mol2 1F9Y
D01127.mol2 1F9Y
D01128.mol2 1F9Y
D01129.mol2 1F9Y
D01130.mol2 1F9Y
D01131.mol2 1F9Y
D01132.mol2 1F9Y
D01133.mol2 1F9Y
D01134.mol2 1F9Y
D01135.mol2 1F9Y
D01136.mol2 1F9Y
D01137.mol2 1F9Y
D01138.mol2 1F9Y
D01139.mol2 1F9Y
D01140.mol2 1F9Y
D01141.mol2 1F9Y
D01142.mol2 1F9Y
D01143.mol2 1F9Y
D01144.mol2 1F9Y
D01145.mol2 1F9Y
D01146.mol2 1F9Y
D01147.mol2 1F9Y
D01148.mol2 1F9Y
D01149.mol2 1F9Y
D01150.mol2 1F9Y
D01151.mol2 1F9Y
D01152.mol2 1F9Y
D01153.mol2 1F9Y
D01154.mol2 1F9Y
D01155.mol2 1F9Y
D01156.mol2 1F9Y
D01157.mol2 1F9Y
D01158.mol2 1F9Y
D01159.mol2 1F9Y
D01160.mol2 1F9Y
D01161.mol2 1F9Y
D01162.mol2 1F9Y
D01163.mol2 1F9Y
D01164.mol2 1F9Y
D01165.mol2 1F9Y
D01166.mol2 1F9Y
D01169.mol2 1F9Y
D01171.mol2 1F9Y
D01172.mol2 1F9Y
D01173.mol2 1F9Y
D01174.mol2 1F9Y
D01175.mol2 1F9Y
D01176.mol2 1F9Y
D01177.mol2 1F9Y
D01178.mol2 1F9Y
D01179.mol2 1F9Y
D01180.mol2 1F9Y
D01181.mol2 1F9Y
D01182.mol2 1F9Y
D01183.mol2 1F9Y
D01184.mol2 1F9Y
D01185.mol2 1F9Y
D01186.mol2 1F9Y
D01187.mol2 1F9Y
D01188.mol2 1F9Y
D01189.mol2 1F9Y
D01190.mol2 1F9Y
D01191.mol2 1F9Y
D01192.mol2 1F9Y
D01193.mol2 1F9Y
D01194.mol2 1F9Y
D01195.mol2 1F9Y
D01196.mol2 1F9Y
D01197.mol2 1F9Y
D01198.mol2 1F9Y
D01199.mol2 1F9Y
D01200.mol2 1F9Y
D01201.mol2 1F9Y
D01202.mol2 1F9Y
D01203.mol2 1F9Y
D01204.mol2 1F9Y
D01205.mol2 1F9Y
D01206.mol2 1F9Y
D01207.mol2 1F9Y
D01209.mol2 1F9Y
D01210.mol2 1F9Y
D01211.mol2 1F9Y
D01212.mol2 1F9Y
D01213.mol2 1F9Y
D01214.mol2 1F9Y
D01215.mol2 1F9Y
D01216.mol2 1F9Y
D01217.mol2 1F9Y
D01218.mol2 1F9Y
D01219.mol2 1F9Y
D01220.mol2 1F9Y
D01221.mol2 1F9Y
D01222.mol2 1F9Y
D01223.mol2 1F9Y
D01224.mol2 1F9Y
D01225.mol2 1F9Y
D01226.mol2 1F9Y
D01227.mol2 1F9Y
D01228.mol2 1F9Y
D01229.mol2 1F9Y
D01230.mol2 1F9Y
D01231.mol2 1F9Y
D01232.mol2 1F9Y
D01233.mol2 1F9Y
D01234.mol2 1F9Y
D01235.mol2 1F9Y
D01236.mol2 1F9Y
D01237.mol2 1F9Y
D01238.mol2 1F9Y
D01239.mol2 1F9Y
D01240.mol2 1F9Y
D01241.mol2 1F9Y
D01242.mol2 1F9Y
D01243.mol2 1F9Y
D01244.mol2 1F9Y
D01245.mol2 1F9Y
D01246.mol2 1F9Y
D01247.mol2 1F9Y
D01248.mol2 1F9Y
D01249.mol2 1F9Y
D01250.mol2 1F9Y
D01251.mol2 1F9Y
D01252.mol2 1F9Y
D01253.mol2 1F9Y
D01254.mol2 1F9Y
D01255.mol2 1F9Y
D01256.mol2 1F9Y
D01257.mol2 1F9Y
D01258.mol2 1F9Y
D01259.mol2 1F9Y
D01260.mol2 1F9Y
D01261.mol2 1F9Y
D01262.mol2 1F9Y
D01263.mol2 1F9Y
D01264.mol2 1F9Y
D01265.mol2 1F9Y
D01266.mol2 1F9Y
D01267.mol2 1F9Y
D01268.mol2 1F9Y
D01269.mol2 1F9Y
D01270.mol2 1F9Y
D01271.mol2 1F9Y
D01272.mol2 1F9Y
D01273.mol2 1F9Y
D01274.mol2 1F9Y
D01275.mol2 1F9Y
D01276.mol2 1F9Y
D01277.mol2 1F9Y
D01278.mol2 1F9Y
D01279.mol2 1F9Y
D01280.mol2 1F9Y
D01281.mol2 1F9Y
D01282.mol2 1F9Y
D01283.mol2 1F9Y
D01284.mol2 1F9Y
D01285.mol2 1F9Y
D01286.mol2 1F9Y
D01287.mol2 1F9Y
D01288.mol2 1F9Y
D01289.mol2 1F9Y
D01290.mol2 1F9Y
D01291.mol2 1F9Y
D01292.mol2 1F9Y
D01293.mol2 1F9Y
D01294.mol2 1F9Y
D01295.mol2 1F9Y
D01296.mol2 1F9Y
D01297.mol2 1F9Y
D01298.mol2 1F9Y
D01299.mol2 1F9Y
D01300.mol2 1F9Y
D01301.mol2 1F9Y
D01302.mol2 1F9Y
D01303.mol2 1F9Y
D01304.mol2 1F9Y
D01305.mol2 1F9Y
D01306.mol2 1F9Y
D01307.mol2 1F9Y
D01308.mol2 1F9Y
D01309.mol2 1F9Y
D01310.mol2 1F9Y
D01311.mol2 1F9Y
D01312.mol2 1F9Y
D01313.mol2 1F9Y
D01314.mol2 1F9Y
D01315.mol2 1F9Y
D01316.mol2 1F9Y
D01317.mol2 1F9Y
D01318.mol2 1F9Y
D01319.mol2 1F9Y
D01320.mol2 1F9Y
D01321.mol2 1F9Y
D01322.mol2 1F9Y
D01323.mol2 1F9Y
D01324.mol2 1F9Y
D01325.mol2 1F9Y
D01326.mol2 1F9Y
D01327.mol2 1F9Y
D01328.mol2 1F9Y
D01329.mol2 1F9Y
D01330.mol2 1F9Y
D01331.mol2 1F9Y
D01332.mol2 1F9Y
D01333.mol2 1F9Y
D01334.mol2 1F9Y
D01335.mol2 1F9Y
D01336.mol2 1F9Y
D01337.mol2 1F9Y
D01338.mol2 1F9Y
D01339.mol2 1F9Y
D01340.mol2 1F9Y
D01341.mol2 1F9Y
D01342.mol2 1F9Y
D01343.mol2 1F9Y
D01344.mol2 1F9Y
D01345.mol2 1F9Y
D01346.mol2 1F9Y
D01347.mol2 1F9Y
D01348.mol2 1F9Y
D01349.mol2 1F9Y
D01350.mol2 1F9Y
D01351.mol2 1F9Y
D01352.mol2 1F9Y
D01353.mol2 1F9Y
D01354.mol2 1F9Y
D01355.mol2 1F9Y
D01356.mol2 1F9Y
D01357.mol2 1F9Y
D01358.mol2 1F9Y
D01359.mol2 1F9Y
D01360.mol2 1F9Y
D01361.mol2 1F9Y
D01362.mol2 1F9Y
D01364.mol2 1F9Y
D01365.mol2 1F9Y
D01366.mol2 1F9Y
D01367.mol2 1F9Y
D01368.mol2 1F9Y
D01369.mol2 1F9Y
D01370.mol2 1F9Y
D01371.mol2 1F9Y
D01372.mol2 1F9Y
D01373.mol2 1F9Y
D01374.mol2 1F9Y
D01375.mol2 1F9Y
D01376.mol2 1F9Y
D01377.mol2 1F9Y
D01378.mol2 1F9Y
D01379.mol2 1F9Y
D01380.mol2 1F9Y
D01381.mol2 1F9Y
D01382.mol2 1F9Y
D01383.mol2 1F9Y
D01384.mol2 1F9Y
D01385.mol2 1F9Y
D01386.mol2 1F9Y
D01387.mol2 1F9Y
D01388.mol2 1F9Y
D01389.mol2 1F9Y
D01390.mol2 1F9Y
D01391.mol2 1F9Y
D01392.mol2 1F9Y
D01393.mol2 1F9Y
D01394.mol2 1F9Y
D01395.mol2 1F9Y
D01396.mol2 1F9Y
D01397.mol2 1F9Y
D01399.mol2 1F9Y
D01400.mol2 1F9Y
D01401.mol2 1F9Y
D01402.mol2 1F9Y
D01403.mol2 1F9Y
D01404.mol2 1F9Y
D01405.mol2 1F9Y
D01406.mol2 1F9Y
D01407.mol2 1F9Y
D01408.mol2 1F9Y
D01409.mol2 1F9Y
D01410.mol2 1F9Y
D01411.mol2 1F9Y
D01412.mol2 1F9Y
D01413.mol2 1F9Y
D01414.mol2 1F9Y
D01415.mol2 1F9Y
D01417.mol2 1F9Y
D01418.mol2 1F9Y
D01419.mol2 1F9Y
D01420.mol2 1F9Y
D01421.mol2 1F9Y
D01422.mol2 1F9Y
D01423.mol2 1F9Y
D01425.mol2 1F9Y
D01426.mol2 1F9Y
D01427.mol2 1F9Y
D01428.mol2 1F9Y
D01429.mol2 1F9Y
D01430.mol2 1F9Y
D01431.mol2 1F9Y
D01432.mol2 1F9Y
D01433.mol2 1F9Y
D01434.mol2 1F9Y
D01435.mol2 1F9Y
D01436.mol2 1F9Y
D01437.mol2 1F9Y
D01438.mol2 1F9Y
D01439.mol2 1F9Y
D01440.mol2 1F9Y
D01441.mol2 1F9Y
D01442.mol2 1F9Y
D01443.mol2 1F9Y
D01444.mol2 1F9Y
D01445.mol2 1F9Y
D01446.mol2 1F9Y
D01447.mol2 1F9Y
D01448.mol2 1F9Y
D01449.mol2 1F9Y
D01450.mol2 1F9Y
D01451.mol2 1F9Y
D01452.mol2 1F9Y
D01453.mol2 1F9Y
D01454.mol2 1F9Y
D01455.mol2 1F9Y
D01456.mol2 1F9Y
D01457.mol2 1F9Y
D01458.mol2 1F9Y
D01459.mol2 1F9Y
D01460.mol2 1F9Y
D01461.mol2 1F9Y
D01462.mol2 1F9Y
D01463.mol2 1F9Y
D01464.mol2 1F9Y
D01465.mol2 1F9Y
D01466.mol2 1F9Y
D01467.mol2 1F9Y
D01468.mol2 1F9Y
D01469.mol2 1F9Y
D01470.mol2 1F9Y
D01471.mol2 1F9Y
D01472.mol2 1F9Y
D01473.mol2 1F9Y
D01474.mol2 1F9Y
D01475.mol2 1F9Y
D01476.mol2 1F9Y
D01477.mol2 1F9Y
D01478.mol2 1F9Y
D01479.mol2 1F9Y
D01480.mol2 1F9Y
D01481.mol2 1F9Y
D01482.mol2 1F9Y
D01483.mol2 1F9Y
D01484.mol2 1F9Y
D01485.mol2 1F9Y
D01486.mol2 1F9Y
D01487.mol2 1F9Y
D01488.mol2 1F9Y
D01489.mol2 1F9Y
D01490.mol2 1F9Y
D01491.mol2 1F9Y
D01492.mol2 1F9Y
D01493.mol2 1F9Y
D01494.mol2 1F9Y
D01495.mol2 1F9Y
D01496.mol2 1F9Y
D01497.mol2 1F9Y
D01498.mol2 1F9Y
D01499.mol2 1F9Y
D01500.mol2 1F9Y
D01501.mol2 1F9Y
D01502.mol2 1F9Y
D01504.mol2 1F9Y
D01505.mol2 1F9Y
D01506.mol2 1F9Y
D01507.mol2 1F9Y
D01508.mol2 1F9Y
D01509.mol2 1F9Y
D01510.mol2 1F9Y
D01511.mol2 1F9Y
D01512.mol2 1F9Y
D01513.mol2 1F9Y
D01514.mol2 1F9Y
D01515.mol2 1F9Y
D01516.mol2 1F9Y
D01517.mol2 1F9Y
D01518.mol2 1F9Y
D01519.mol2 1F9Y
D01520.mol2 1F9Y
D01521.mol2 1F9Y
D01522.mol2 1F9Y
D01523.mol2 1F9Y
D01524.mol2 1F9Y
D01525.mol2 1F9Y
D01526.mol2 1F9Y
D01527.mol2 1F9Y
D01528.mol2 1F9Y
D01529.mol2 1F9Y
D01530.mol2 1F9Y
D01531.mol2 1F9Y
D01532.mol2 1F9Y
D01533.mol2 1F9Y
D01534.mol2 1F9Y
D01537.mol2 1F9Y
D01538.mol2 1F9Y
D01539.mol2 1F9Y
D01540.mol2 1F9Y
D01542.mol2 1F9Y
D01543.mol2 1F9Y
D01544.mol2 1F9Y
D01545.mol2 1F9Y
D01546.mol2 1F9Y
D01547.mol2 1F9Y
D01548.mol2 1F9Y
D01549.mol2 1F9Y
D01550.mol2 1F9Y
D01551.mol2 1F9Y
D01552.mol2 1F9Y
D01553.mol2 1F9Y
D01554.mol2 1F9Y
D01555.mol2 1F9Y
D01556.mol2 1F9Y
D01557.mol2 1F9Y
D01558.mol2 1F9Y
D01559.mol2 1F9Y
D01560.mol2 1F9Y
D01561.mol2 1F9Y
D01562.mol2 1F9Y
D01563.mol2 1F9Y
D01564.mol2 1F9Y
D01565.mol2 1F9Y
D01566.mol2 1F9Y
D01567.mol2 1F9Y
D01568.mol2 1F9Y
D01569.mol2 1F9Y
D01570.mol2 1F9Y
D01571.mol2 1F9Y
D01572.mol2 1F9Y
D01573.mol2 1F9Y
D01574.mol2 1F9Y
D01575.mol2 1F9Y
D01576.mol2 1F9Y
D01577.mol2 1F9Y
D01578.mol2 1F9Y
D01579.mol2 1F9Y
D01580.mol2 1F9Y
D01581.mol2 1F9Y
D01582.mol2 1F9Y
D01583.mol2 1F9Y
D01584.mol2 1F9Y
D01585.mol2 1F9Y
D01586.mol2 1F9Y
D01587.mol2 1F9Y
D01588.mol2 1F9Y
D01589.mol2 1F9Y
D01590.mol2 1F9Y
D01591.mol2 1F9Y
D01592.mol2 1F9Y
D01593.mol2 1F9Y
D01594.mol2 1F9Y
D01595.mol2 1F9Y
D01596.mol2 1F9Y
D01597.mol2 1F9Y
D01598.mol2 1F9Y
D01599.mol2 1F9Y
D01600.mol2 1F9Y
D01601.mol2 1F9Y
D01602.mol2 1F9Y
D01603.mol2 1F9Y
D01604.mol2 1F9Y
D01605.mol2 1F9Y
D01606.mol2 1F9Y
D01607.mol2 1F9Y
D01608.mol2 1F9Y
D01609.mol2 1F9Y
D01612.mol2 1F9Y
D01613.mol2 1F9Y
D01615.mol2 1F9Y
D01616.mol2 1F9Y
D01617.mol2 1F9Y
D01619.mol2 1F9Y
D01620.mol2 1F9Y
D01621.mol2 1F9Y
D01622.mol2 1F9Y
D01623.mol2 1F9Y
D01624.mol2 1F9Y
D01625.mol2 1F9Y
D01627.mol2 1F9Y
D01628.mol2 1F9Y
D01629.mol2 1F9Y
D01630.mol2 1F9Y
D01631.mol2 1F9Y
D01632.mol2 1F9Y
D01633.mol2 1F9Y
D01634.mol2 1F9Y
D01635.mol2 1F9Y
D01636.mol2 1F9Y
D01637.mol2 1F9Y
D01638.mol2 1F9Y
D01639.mol2 1F9Y
D01640.mol2 1F9Y
D01641.mol2 1F9Y
D01643.mol2 1F9Y
D01644.mol2 1F9Y
D01645.mol2 1F9Y
D01646.mol2 1F9Y
D01647.mol2 1F9Y
D01648.mol2 1F9Y
D01649.mol2 1F9Y
D01650.mol2 1F9Y
D01651.mol2 1F9Y
D01652.mol2 1F9Y
D01653.mol2 1F9Y
D01654.mol2 1F9Y
D01655.mol2 1F9Y
D01656.mol2 1F9Y
D01657.mol2 1F9Y
D01658.mol2 1F9Y
D01659.mol2 1F9Y
D01660.mol2 1F9Y
D01661.mol2 1F9Y
D01662.mol2 1F9Y
D01663.mol2 1F9Y
D01664.mol2 1F9Y
D01665.mol2 1F9Y
D01666.mol2 1F9Y
D01667.mol2 1F9Y
D01668.mol2 1F9Y
D01669.mol2 1F9Y
D01670.mol2 1F9Y
D01671.mol2 1F9Y
D01672.mol2 1F9Y
D01673.mol2 1F9Y
D01674.mol2 1F9Y
D01675.mol2 1F9Y
D01676.mol2 1F9Y
D01677.mol2 1F9Y
D01678.mol2 1F9Y
D01680.mol2 1F9Y
D01681.mol2 1F9Y
D01682.mol2 1F9Y
D01683.mol2 1F9Y
D01684.mol2 1F9Y
D01685.mol2 1F9Y
D01686.mol2 1F9Y
D01687.mol2 1F9Y
D01688.mol2 1F9Y
D01689.mol2 1F9Y
D01690.mol2 1F9Y
D01691.mol2 1F9Y
D01692.mol2 1F9Y
D01693.mol2 1F9Y
D01694.mol2 1F9Y
D01696.mol2 1F9Y
D01697.mol2 1F9Y
D01698.mol2 1F9Y
D01699.mol2 1F9Y
D01700.mol2 1F9Y
D01701.mol2 1F9Y
D01702.mol2 1F9Y
D01703.mol2 1F9Y
D01704.mol2 1F9Y
D01705.mol2 1F9Y
D01706.mol2 1F9Y
D01707.mol2 1F9Y
D01708.mol2 1F9Y
D01709.mol2 1F9Y
D01710.mol2 1F9Y
D01711.mol2 1F9Y
D01712.mol2 1F9Y
D01713.mol2 1F9Y
D01714.mol2 1F9Y
D01715.mol2 1F9Y
D01716.mol2 1F9Y
D01717.mol2 1F9Y
D01718.mol2 1F9Y
D01719.mol2 1F9Y
D01720.mol2 1F9Y
D01721.mol2 1F9Y
D01722.mol2 1F9Y
D01724.mol2 1F9Y
D01725.mol2 1F9Y
D01726.mol2 1F9Y
D01727.mol2 1F9Y
D01728.mol2 1F9Y
D01729.mol2 1F9Y
D01730.mol2 1F9Y
D01731.mol2 1F9Y
D01732.mol2 1F9Y
D01733.mol2 1F9Y
D01734.mol2 1F9Y
D01735.mol2 1F9Y
D01736.mol2 1F9Y
D01737.mol2 1F9Y
D01738.mol2 1F9Y
D01739.mol2 1F9Y
D01740.mol2 1F9Y
D01741.mol2 1F9Y
D01742.mol2 1F9Y
D01743.mol2 1F9Y
D01744.mol2 1F9Y
D01745.mol2 1F9Y
D01747.mol2 1F9Y
D01748.mol2 1F9Y
D01749.mol2 1F9Y
D01750.mol2 1F9Y
D01751.mol2 1F9Y
D01752.mol2 1F9Y
D01753.mol2 1F9Y
D01754.mol2 1F9Y
D01755.mol2 1F9Y
D01756.mol2 1F9Y
D01758.mol2 1F9Y
D01759.mol2 1F9Y
D01760.mol2 1F9Y
D01761.mol2 1F9Y
D01762.mol2 1F9Y
D01763.mol2 1F9Y
D01764.mol2 1F9Y
D01765.mol2 1F9Y
D01766.mol2 1F9Y
D01767.mol2 1F9Y
D01768.mol2 1F9Y
D01769.mol2 1F9Y
D01770.mol2 1F9Y
D01771.mol2 1F9Y
D01772.mol2 1F9Y
D01773.mol2 1F9Y
D01774.mol2 1F9Y
D01775.mol2 1F9Y
D01776.mol2 1F9Y
D01778.mol2 1F9Y
D01779.mol2 1F9Y
D01780.mol2 1F9Y
D01781.mol2 1F9Y
D01782.mol2 1F9Y
D01783.mol2 1F9Y
D01784.mol2 1F9Y
D01785.mol2 1F9Y
D01786.mol2 1F9Y
D01787.mol2 1F9Y
D01788.mol2 1F9Y
D01789.mol2 1F9Y
D01790.mol2 1F9Y
D01791.mol2 1F9Y
D01792.mol2 1F9Y
D01793.mol2 1F9Y
D01794.mol2 1F9Y
D01795.mol2 1F9Y
D01796.mol2 1F9Y
D01797.mol2 1F9Y
D01798.mol2 1F9Y
D01799.mol2 1F9Y
D01800.mol2 1F9Y
D01801.mol2 1F9Y
D01802.mol2 1F9Y
D01803.mol2 1F9Y
D01804.mol2 1F9Y
D01805.mol2 1F9Y
D01806.mol2 1F9Y
D01807.mol2 1F9Y
D01808.mol2 1F9Y
D01809.mol2 1F9Y
D01810.mol2 1F9Y
D01811.mol2 1F9Y
D01812.mol2 1F9Y
D01813.mol2 1F9Y
D01814.mol2 1F9Y
D01815.mol2 1F9Y
D01816.mol2 1F9Y
D01817.mol2 1F9Y
D01818.mol2 1F9Y
D01819.mol2 1F9Y
D01820.mol2 1F9Y
D01821.mol2 1F9Y
D01822.mol2 1F9Y
D01823.mol2 1F9Y
D01824.mol2 1F9Y
D01825.mol2 1F9Y
D01826.mol2 1F9Y
D01827.mol2 1F9Y
D01828.mol2 1F9Y
D01829.mol2 1F9Y
D01830.mol2 1F9Y
D01831.mol2 1F9Y
D01832.mol2 1F9Y
D01833.mol2 1F9Y
D01834.mol2 1F9Y
D01835.mol2 1F9Y
D01836.mol2 1F9Y
D01837.mol2 1F9Y
D01838.mol2 1F9Y
D01839.mol2 1F9Y
D01840.mol2 1F9Y
D01841.mol2 1F9Y
D01842.mol2 1F9Y
D01843.mol2 1F9Y
D01844.mol2 1F9Y
D01845.mol2 1F9Y
D01846.mol2 1F9Y
D01847.mol2 1F9Y
D01848.mol2 1F9Y
D01849.mol2 1F9Y
D01850.mol2 1F9Y
D01851.mol2 1F9Y
D01852.mol2 1F9Y
D01853.mol2 1F9Y
D01854.mol2 1F9Y
D01855.mol2 1F9Y
D01856.mol2 1F9Y
D01857.mol2 1F9Y
D01858.mol2 1F9Y
D01859.mol2 1F9Y
D01860.mol2 1F9Y
D01861.mol2 1F9Y
D01862.mol2 1F9Y
D01863.mol2 1F9Y
D01864.mol2 1F9Y
D01865.mol2 1F9Y
D01866.mol2 1F9Y
D01868.mol2 1F9Y
D01869.mol2 1F9Y
D01870.mol2 1F9Y
D01871.mol2 1F9Y
D01872.mol2 1F9Y
D01873.mol2 1F9Y
D01874.mol2 1F9Y
D01875.mol2 1F9Y
D01876.mol2 1F9Y
D01877.mol2 1F9Y
D01878.mol2 1F9Y
D01879.mol2 1F9Y
D01880.mol2 1F9Y
D01881.mol2 1F9Y
D01882.mol2 1F9Y
D01883.mol2 1F9Y
D01884.mol2 1F9Y
D01885.mol2 1F9Y
D01886.mol2 1F9Y
D01887.mol2 1F9Y
D01888.mol2 1F9Y
D01889.mol2 1F9Y
D01890.mol2 1F9Y
D01891.mol2 1F9Y
D01892.mol2 1F9Y
D01893.mol2 1F9Y
D01894.mol2 1F9Y
D01895.mol2 1F9Y
D01896.mol2 1F9Y
D01897.mol2 1F9Y
D01898.mol2 1F9Y
D01899.mol2 1F9Y
D01900.mol2 1F9Y
D01901.mol2 1F9Y
D01902.mol2 1F9Y
D01903.mol2 1F9Y
D01904.mol2 1F9Y
D01906.mol2 1F9Y
D01907.mol2 1F9Y
D01908.mol2 1F9Y
D01909.mol2 1F9Y
D01910.mol2 1F9Y
D01911.mol2 1F9Y
D01912.mol2 1F9Y
D01913.mol2 1F9Y
D01914.mol2 1F9Y
D01915.mol2 1F9Y
D01916.mol2 1F9Y
D01918.mol2 1F9Y
D01919.mol2 1F9Y
D01920.mol2 1F9Y
D01921.mol2 1F9Y
D01922.mol2 1F9Y
D01923.mol2 1F9Y
D01924.mol2 1F9Y
D01925.mol2 1F9Y
D01926.mol2 1F9Y
D01927.mol2 1F9Y
D01928.mol2 1F9Y
D01929.mol2 1F9Y
D01930.mol2 1F9Y
D01932.mol2 1F9Y
D01933.mol2 1F9Y
D01934.mol2 1F9Y
D01935.mol2 1F9Y
D01936.mol2 1F9Y
D01937.mol2 1F9Y
D01938.mol2 1F9Y
D01939.mol2 1F9Y
D01940.mol2 1F9Y
D01941.mol2 1F9Y
D01942.mol2 1F9Y
D01943.mol2 1F9Y
D01944.mol2 1F9Y
D01945.mol2 1F9Y
D01946.mol2 1F9Y
D01947.mol2 1F9Y
D01948.mol2 1F9Y
D01949.mol2 1F9Y
D01950.mol2 1F9Y
D01951.mol2 1F9Y
D01952.mol2 1F9Y
D01953.mol2 1F9Y
D01954.mol2 1F9Y
D01955.mol2 1F9Y
D01956.mol2 1F9Y
D01957.mol2 1F9Y
D01958.mol2 1F9Y
D01959.mol2 1F9Y
D01961.mol2 1F9Y
D01962.mol2 1F9Y
D01963.mol2 1F9Y
D01964.mol2 1F9Y
D01965.mol2 1F9Y
D01966.mol2 1F9Y
D01967.mol2 1F9Y
D01968.mol2 1F9Y
D01969.mol2 1F9Y
D01970.mol2 1F9Y
D01971.mol2 1F9Y
D01972.mol2 1F9Y
D01973.mol2 1F9Y
D01974.mol2 1F9Y
D01975.mol2 1F9Y
D01976.mol2 1F9Y
D01977.mol2 1F9Y
D01978.mol2 1F9Y
D01979.mol2 1F9Y
D01980.mol2 1F9Y
D01981.mol2 1F9Y
D01982.mol2 1F9Y
D01983.mol2 1F9Y
D01984.mol2 1F9Y
D01985.mol2 1F9Y
D01986.mol2 1F9Y
D01987.mol2 1F9Y
D01988.mol2 1F9Y
D01989.mol2 1F9Y
D01990.mol2 1F9Y
D01991.mol2 1F9Y
D01992.mol2 1F9Y
D01993.mol2 1F9Y
D01994.mol2 1F9Y
D01995.mol2 1F9Y
D01996.mol2 1F9Y
D01997.mol2 1F9Y
D01998.mol2 1F9Y
D01999.mol2 1F9Y
D02002.mol2 1F9Y
D02003.mol2 1F9Y
D02004.mol2 1F9Y
D02005.mol2 1F9Y
D02007.mol2 1F9Y
D02008.mol2 1F9Y
D02009.mol2 1F9Y
D02010.mol2 1F9Y
D02011.mol2 1F9Y
D02013.mol2 1F9Y
D02014.mol2 1F9Y
D02015.mol2 1F9Y
D02016.mol2 1F9Y
D02017.mol2 1F9Y
D02018.mol2 1F9Y
D02020.mol2 1F9Y
D02022.mol2 1F9Y
D02023.mol2 1F9Y
D02024.mol2 1F9Y
D02025.mol2 1F9Y
D02026.mol2 1F9Y
D02027.mol2 1F9Y
D02028.mol2 1F9Y
D02029.mol2 1F9Y
D02030.mol2 1F9Y
D02031.mol2 1F9Y
D02032.mol2 1F9Y
D02034.mol2 1F9Y
D02035.mol2 1F9Y
D02036.mol2 1F9Y
D02037.mol2 1F9Y
D02038.mol2 1F9Y
D02039.mol2 1F9Y
D02040.mol2 1F9Y
D02042.mol2 1F9Y
D02043.mol2 1F9Y
D02045.mol2 1F9Y
D02046.mol2 1F9Y
D02048.mol2 1F9Y
D02050.mol2 1F9Y
D02051.mol2 1F9Y
D02052.mol2 1F9Y
D02054.mol2 1F9Y
D02055.mol2 1F9Y
D02056.mol2 1F9Y
D02057.mol2 1F9Y
D02059.mol2 1F9Y
D02060.mol2 1F9Y
D02061.mol2 1F9Y
D02062.mol2 1F9Y
D02063.mol2 1F9Y
D02064.mol2 1F9Y
D02065.mol2 1F9Y
D02066.mol2 1F9Y
D02067.mol2 1F9Y
D02068.mol2 1F9Y
D02069.mol2 1F9Y
D02070.mol2 1F9Y
D02071.mol2 1F9Y
D02072.mol2 1F9Y
D02073.mol2 1F9Y
D02074.mol2 1F9Y
D02075.mol2 1F9Y
D02076.mol2 1F9Y
D02077.mol2 1F9Y
D02078.mol2 1F9Y
D02079.mol2 1F9Y
D02080.mol2 1F9Y
D02081.mol2 1F9Y
D02082.mol2 1F9Y
D02084.mol2 1F9Y
D02085.mol2 1F9Y
D02086.mol2 1F9Y
D02087.mol2 1F9Y
D02088.mol2 1F9Y
D02089.mol2 1F9Y
D02090.mol2 1F9Y
D02091.mol2 1F9Y
D02092.mol2 1F9Y
D02093.mol2 1F9Y
D02094.mol2 1F9Y
D02095.mol2 1F9Y
D02096.mol2 1F9Y
D02097.mol2 1F9Y
D02098.mol2 1F9Y
D02099.mol2 1F9Y
